00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 1.0000
21; MSE: 0.0000; cos: 1.0000
22; MSE: 0.2357; cos: 0.9999
23; MSE: 0.1884; cos: 0.9999
24; MSE: 0.1774; cos: 0.9999
25; MSE: 0.1740; cos: 0.9999
26; MSE: 0.1737; cos: 0.9999
27; MSE: 0.1566; cos: 0.9999
28; MSE: 0.1789; cos: 0.9999
29; MSE: 0.2059; cos: 0.9999
30; MSE: 0.2319; cos: 0.9999
31; MSE: 0.5425; cos: 0.9910
32; MSE: 0.4495; cos: 0.9944
33; MSE: 0.5827; cos: 0.9950
34; MSE: 0.6363; cos: 0.9963
35; MSE: 0.7401; cos: 0.9966
36; MSE: 0.0872; cos: 0.9973
