00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0010
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 0.9990
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0010
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0010
18; MSE: 0.0000; cos: 1.0010
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 0.9995
21; MSE: 0.7646; cos: 0.9995
22; MSE: 0.8701; cos: 0.9995
23; MSE: 1.0225; cos: 0.9995
24; MSE: 1.2188; cos: 0.9995
25; MSE: 1.5020; cos: 0.9995
26; MSE: 1.8574; cos: 0.9995
27; MSE: 2.2930; cos: 0.9985
28; MSE: 2.7539; cos: 0.9985
29; MSE: 3.4805; cos: 0.9985
30; MSE: 4.4570; cos: 0.9790
31; MSE: 5.1641; cos: 0.9771
32; MSE: 0.1573; cos: 0.9575
