00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 1.0010
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 0.9995
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0010
09; MSE: 0.0000; cos: 0.9995
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0010
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 0.9995
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.1230; cos: 1.0000
18; MSE: 0.1329; cos: 0.9995
19; MSE: 0.1364; cos: 0.9995
20; MSE: 0.1482; cos: 1.0000
21; MSE: 0.1704; cos: 1.0000
22; MSE: 0.2031; cos: 1.0000
23; MSE: 0.2498; cos: 1.0010
24; MSE: 0.3000; cos: 0.9995
25; MSE: 0.3728; cos: 1.0000
26; MSE: 0.5425; cos: 1.0000
27; MSE: 1.3301; cos: 0.9990
28; MSE: 0.5713; cos: 0.9902
