00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 1.9312; cos: 1.0000
19; MSE: 1.6615; cos: 1.0000
20; MSE: 1.6279; cos: 1.0000
21; MSE: 1.6456; cos: 1.0000
22; MSE: 1.7549; cos: 1.0000
23; MSE: 1.7687; cos: 1.0000
24; MSE: 2.2344; cos: 1.0000
25; MSE: 2.4163; cos: 1.0000
26; MSE: 2.7071; cos: 1.0000
27; MSE: 3.1991; cos: 1.0000
28; MSE: 3.7254; cos: 1.0000
29; MSE: 4.3046; cos: 1.0000
30; MSE: 5.5413; cos: 1.0000
31; MSE: 7.3466; cos: 1.0000
32; MSE: 0.0196; cos: 0.9977
