00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 3.7128; cos: 0.9999
16; MSE: 3.9845; cos: 0.9999
17; MSE: 4.5096; cos: 0.9999
18; MSE: 5.6174; cos: 0.9999
19; MSE: 7.3641; cos: 0.9999
20; MSE: 9.8159; cos: 0.9998
21; MSE: 12.6308; cos: 0.9998
22; MSE: 17.0386; cos: 0.9997
23; MSE: 62.5152; cos: 0.9990
24; MSE: 0.2230; cos: 0.9514
