00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0000
20; MSE: 3.6127; cos: 1.0000
21; MSE: 3.1463; cos: 1.0000
22; MSE: 3.5330; cos: 1.0000
23; MSE: 3.5655; cos: 1.0000
24; MSE: 4.3839; cos: 1.0000
25; MSE: 5.0270; cos: 1.0000
26; MSE: 5.9217; cos: 1.0000
27; MSE: 7.5423; cos: 0.9999
28; MSE: 8.8159; cos: 0.9999
29; MSE: 10.6478; cos: 0.9999
30; MSE: 12.6936; cos: 0.9999
31; MSE: 16.3721; cos: 0.9998
32; MSE: 0.0439; cos: 0.9951
