00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0433; cos: 1.0000
16; MSE: 0.0505; cos: 1.0000
17; MSE: 0.0593; cos: 1.0000
18; MSE: 0.0805; cos: 1.0000
19; MSE: 0.1108; cos: 1.0000
20; MSE: 0.1585; cos: 1.0000
21; MSE: 0.2211; cos: 1.0000
22; MSE: 0.3054; cos: 1.0000
23; MSE: 0.4038; cos: 1.0000
24; MSE: 0.0010; cos: 0.9997
