00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 0.9995
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0010
05; MSE: 0.0000; cos: 0.9995
06; MSE: 0.0000; cos: 0.9995
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 0.9995
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 4.5234; cos: 1.0010
16; MSE: 4.5430; cos: 0.9990
17; MSE: 5.2500; cos: 1.0000
18; MSE: 6.6016; cos: 1.0000
19; MSE: 8.6172; cos: 0.9995
20; MSE: 11.6562; cos: 0.9990
21; MSE: 14.8594; cos: 0.9990
22; MSE: 19.4531; cos: 1.0000
23; MSE: inf; cos: 0.9990
24; MSE: 0.2388; cos: 0.9478
