00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 0.9995
02; MSE: 0.5342; cos: 0.3445
03; MSE: 0.7666; cos: 0.2590
04; MSE: inf; cos: 0.9985
05; MSE: inf; cos: 0.9976
06; MSE: inf; cos: 0.9976
07; MSE: inf; cos: 0.9980
08; MSE: inf; cos: 0.9976
09; MSE: inf; cos: 0.9980
10; MSE: inf; cos: 0.9976
11; MSE: inf; cos: 0.9976
12; MSE: inf; cos: 0.9980
13; MSE: inf; cos: 0.9980
14; MSE: inf; cos: 0.9980
15; MSE: inf; cos: 0.9985
16; MSE: inf; cos: 0.9980
17; MSE: inf; cos: 0.9985
18; MSE: inf; cos: 0.9980
19; MSE: inf; cos: 0.9980
20; MSE: inf; cos: 0.9980
21; MSE: inf; cos: 0.9985
22; MSE: inf; cos: 0.9980
23; MSE: inf; cos: 0.9980
24; MSE: inf; cos: 0.9976
25; MSE: inf; cos: 0.9976
26; MSE: inf; cos: 0.9966
27; MSE: 36.5938; cos: 0.9810
28; MSE: 24.1094; cos: 0.6343
