00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 1.0000
21; MSE: 0.0000; cos: 1.0000
22; MSE: 0.0054; cos: 1.0000
23; MSE: 0.0059; cos: 0.9999
24; MSE: 0.0057; cos: 0.9999
25; MSE: 0.0057; cos: 0.9999
26; MSE: 0.0061; cos: 0.9999
27; MSE: 0.0065; cos: 0.9999
28; MSE: 0.0073; cos: 0.9999
29; MSE: 0.0082; cos: 0.9999
30; MSE: 0.0098; cos: 0.9999
31; MSE: 0.0117; cos: 0.9999
32; MSE: 0.0148; cos: 0.9999
33; MSE: 0.0179; cos: 0.9998
34; MSE: 0.1491; cos: 0.9992
35; MSE: 0.1586; cos: 0.8408
36; MSE: 0.1561; cos: 0.8881
