00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 7.2861; cos: 0.9999
18; MSE: 8.8228; cos: 0.9999
19; MSE: 10.6116; cos: 0.9999
20; MSE: 14.5390; cos: 0.9998
21; MSE: 18.2549; cos: 0.9998
22; MSE: 22.9702; cos: 0.9997
23; MSE: 33.7013; cos: 0.9989
24; MSE: 0.1478; cos: 0.9692
