00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0000
20; MSE: 4.1797; cos: 1.0000
21; MSE: 3.5995; cos: 1.0000
22; MSE: 4.3966; cos: 1.0000
23; MSE: 4.5115; cos: 1.0000
24; MSE: 6.0056; cos: 0.9999
25; MSE: 7.2571; cos: 0.9999
26; MSE: 9.7435; cos: 0.9999
27; MSE: 12.9001; cos: 0.9999
28; MSE: 15.9579; cos: 0.9998
29; MSE: 19.5924; cos: 0.9998
30; MSE: 23.3282; cos: 0.9997
31; MSE: 28.7304; cos: 0.9995
32; MSE: 0.0822; cos: 0.9878
