00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 1.0000
21; MSE: 0.0000; cos: 1.0000
22; MSE: 0.1975; cos: 0.9999
23; MSE: 0.1842; cos: 0.9999
24; MSE: 0.1847; cos: 0.9999
25; MSE: 0.1763; cos: 0.9999
26; MSE: 0.1783; cos: 0.9999
27; MSE: 0.2072; cos: 0.9999
28; MSE: 0.2406; cos: 0.9999
29; MSE: 0.2817; cos: 0.9999
30; MSE: 0.3358; cos: 0.9999
31; MSE: 0.7374; cos: 0.9838
32; MSE: 0.8458; cos: 0.9911
33; MSE: 1.0689; cos: 0.9926
34; MSE: 1.2299; cos: 0.9939
35; MSE: 1.3950; cos: 0.9944
36; MSE: 0.1587; cos: 0.9938
