00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 0.9990
03; MSE: 0.0000; cos: 0.9995
04; MSE: inf; cos: 0.9956
05; MSE: inf; cos: 0.9961
06; MSE: inf; cos: 0.9961
07; MSE: inf; cos: 0.9961
08; MSE: inf; cos: 0.9956
09; MSE: inf; cos: 0.9966
10; MSE: inf; cos: 0.9956
11; MSE: inf; cos: 0.9956
12; MSE: inf; cos: 0.9966
13; MSE: inf; cos: 0.9966
14; MSE: inf; cos: 0.9951
15; MSE: inf; cos: 0.9961
16; MSE: inf; cos: 0.9956
17; MSE: inf; cos: 0.9956
18; MSE: inf; cos: 0.9956
19; MSE: inf; cos: 0.9966
20; MSE: inf; cos: 0.9966
21; MSE: inf; cos: 0.9961
22; MSE: inf; cos: 0.9956
23; MSE: inf; cos: 0.9951
24; MSE: inf; cos: 0.9951
25; MSE: inf; cos: 0.9956
26; MSE: inf; cos: 0.9961
27; MSE: inf; cos: 0.9956
28; MSE: inf; cos: 0.9951
29; MSE: inf; cos: 0.9951
30; MSE: inf; cos: 0.9941
31; MSE: inf; cos: 0.9907
32; MSE: 0.6997; cos: 0.8936
