00; MSE: 0.0000; cos: 0.9995
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 0.9990
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0010
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 0.9990
13; MSE: 0.0000; cos: 1.0010
14; MSE: 0.0000; cos: 1.0010
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.1575; cos: 1.0000
18; MSE: 0.1783; cos: 1.0000
19; MSE: 0.1765; cos: 1.0000
20; MSE: 0.2001; cos: 1.0000
21; MSE: 0.2595; cos: 0.9995
22; MSE: 0.3513; cos: 1.0000
23; MSE: 0.4697; cos: 1.0000
24; MSE: 0.6006; cos: 1.0000
25; MSE: 0.7998; cos: 1.0000
26; MSE: 1.0693; cos: 1.0000
27; MSE: 1.6592; cos: 0.9990
28; MSE: 0.6460; cos: 0.9907
