00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 0.9995
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 0.9995
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0101; cos: 0.9995
19; MSE: 0.0085; cos: 1.0000
20; MSE: 0.0088; cos: 0.9995
21; MSE: 0.0087; cos: 0.9995
22; MSE: 0.0094; cos: 1.0010
23; MSE: 0.0093; cos: 1.0000
24; MSE: 0.0113; cos: 1.0000
25; MSE: 0.0123; cos: 1.0000
26; MSE: 0.0143; cos: 0.9995
27; MSE: 0.0171; cos: 1.0010
28; MSE: 0.0211; cos: 0.9995
29; MSE: 0.0249; cos: 1.0000
30; MSE: 0.0302; cos: 1.0000
31; MSE: 0.0376; cos: 0.9995
32; MSE: 0.0001; cos: 1.0000
