00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 0.9995
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0010
05; MSE: 0.0000; cos: 0.9995
06; MSE: 0.9551; cos: 0.9985
07; MSE: 1.2393; cos: 0.9985
08; MSE: inf; cos: 0.9990
09; MSE: inf; cos: 0.9995
10; MSE: inf; cos: 0.9995
11; MSE: inf; cos: 1.0000
12; MSE: inf; cos: 1.0000
13; MSE: inf; cos: 0.9990
14; MSE: inf; cos: 0.9990
15; MSE: inf; cos: 1.0000
16; MSE: inf; cos: 0.9990
17; MSE: inf; cos: 0.9990
18; MSE: inf; cos: 0.9985
19; MSE: inf; cos: 0.9971
20; MSE: inf; cos: 0.9971
21; MSE: inf; cos: 0.9961
22; MSE: inf; cos: 0.9941
23; MSE: inf; cos: 0.9985
24; MSE: 0.2773; cos: 0.9399
