00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 4.0802; cos: 1.0000
17; MSE: 4.1605; cos: 1.0000
18; MSE: 4.9411; cos: 1.0000
19; MSE: 6.2592; cos: 1.0000
20; MSE: 7.9432; cos: 1.0000
21; MSE: 9.8060; cos: 1.0000
22; MSE: 12.2168; cos: 0.9999
23; MSE: 27.5982; cos: 0.9998
24; MSE: 0.1956; cos: 0.9535
