00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0010
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 0.9995
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 0.9995
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 0.9995
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0010
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 0.9995
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 0.9995
20; MSE: 0.0000; cos: 0.9990
21; MSE: 0.0000; cos: 1.0000
22; MSE: 0.1716; cos: 1.0000
23; MSE: 0.1666; cos: 1.0000
24; MSE: 0.1770; cos: 1.0000
25; MSE: 0.1946; cos: 1.0000
26; MSE: 0.2100; cos: 0.9995
27; MSE: 0.2384; cos: 1.0000
28; MSE: 0.2891; cos: 1.0000
29; MSE: 0.3665; cos: 1.0000
30; MSE: 0.4568; cos: 1.0000
31; MSE: 0.6777; cos: 0.9888
32; MSE: 0.8384; cos: 0.9883
33; MSE: 1.1084; cos: 0.9897
34; MSE: 1.3164; cos: 0.9907
35; MSE: 1.5898; cos: 0.9907
36; MSE: 0.2096; cos: 0.9922
