00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 1.6283; cos: 1.0000
19; MSE: 1.4091; cos: 1.0000
20; MSE: 1.3957; cos: 1.0000
21; MSE: 1.4442; cos: 1.0000
22; MSE: 1.3871; cos: 1.0000
23; MSE: 1.2863; cos: 1.0000
24; MSE: 1.5050; cos: 1.0000
25; MSE: 1.5196; cos: 1.0000
26; MSE: 1.6609; cos: 1.0000
27; MSE: 1.8206; cos: 1.0000
28; MSE: 2.0356; cos: 1.0000
29; MSE: 2.2811; cos: 1.0000
30; MSE: 2.9111; cos: 1.0000
31; MSE: 4.2302; cos: 1.0000
32; MSE: 0.0158; cos: 0.9981
