00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 1.0000
21; MSE: 3.5488; cos: 1.0000
22; MSE: 4.4158; cos: 1.0000
23; MSE: 4.5395; cos: 1.0000
24; MSE: 5.6839; cos: 0.9999
25; MSE: 7.0303; cos: 0.9999
26; MSE: 9.1197; cos: 0.9999
27; MSE: 11.9064; cos: 0.9999
28; MSE: 14.6375; cos: 0.9998
29; MSE: 17.7079; cos: 0.9998
30; MSE: 21.6251; cos: 0.9997
31; MSE: 27.4163; cos: 0.9995
32; MSE: 0.0677; cos: 0.9901
