00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 0.9995
02; MSE: 0.0114; cos: 0.8901
03; MSE: inf; cos: 0.9995
04; MSE: inf; cos: 0.9990
05; MSE: inf; cos: 0.9990
06; MSE: inf; cos: 0.9995
07; MSE: inf; cos: 0.9990
08; MSE: inf; cos: 0.9980
09; MSE: inf; cos: 0.9980
10; MSE: inf; cos: 0.9990
11; MSE: inf; cos: 0.9980
12; MSE: inf; cos: 0.9985
13; MSE: inf; cos: 0.9985
14; MSE: inf; cos: 0.9985
15; MSE: inf; cos: 0.9980
16; MSE: inf; cos: 0.9980
17; MSE: inf; cos: 0.9980
18; MSE: inf; cos: 0.9980
19; MSE: inf; cos: 0.9976
20; MSE: inf; cos: 0.9976
21; MSE: inf; cos: 0.9976
22; MSE: inf; cos: 0.9971
23; MSE: inf; cos: 0.9971
24; MSE: inf; cos: 0.9971
25; MSE: inf; cos: 0.9961
26; MSE: inf; cos: 0.9951
27; MSE: inf; cos: 0.9946
28; MSE: inf; cos: 0.9941
29; MSE: inf; cos: 0.9922
30; MSE: 9.5859; cos: 0.9790
31; MSE: 8.6484; cos: 0.9756
32; MSE: 0.3330; cos: 0.9189
