00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 2.3666; cos: 1.0000
19; MSE: 2.0489; cos: 1.0000
20; MSE: 2.2822; cos: 1.0000
21; MSE: 2.3645; cos: 1.0000
22; MSE: 2.8308; cos: 1.0000
23; MSE: 2.8371; cos: 1.0000
24; MSE: 3.5689; cos: 1.0000
25; MSE: 4.5509; cos: 1.0000
26; MSE: 5.9957; cos: 0.9999
27; MSE: 7.9865; cos: 0.9999
28; MSE: 9.8480; cos: 0.9999
29; MSE: 12.0522; cos: 0.9999
30; MSE: 14.5546; cos: 0.9998
31; MSE: 17.2396; cos: 0.9997
32; MSE: 0.0619; cos: 0.9910
