00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0028; cos: 0.9995
03; MSE: 0.0851; cos: 1.0000
04; MSE: 0.0859; cos: 0.9995
05; MSE: 0.0859; cos: 1.0000
06; MSE: 0.0859; cos: 0.9995
07; MSE: 0.0861; cos: 1.0000
08; MSE: 0.0861; cos: 1.0000
09; MSE: 0.0863; cos: 1.0000
10; MSE: 0.0864; cos: 1.0010
11; MSE: 0.0864; cos: 1.0000
12; MSE: 0.0864; cos: 1.0000
13; MSE: 0.0863; cos: 1.0000
14; MSE: 0.0862; cos: 1.0000
15; MSE: 0.0862; cos: 1.0000
16; MSE: 0.0861; cos: 1.0000
17; MSE: 0.0860; cos: 1.0000
18; MSE: 0.0860; cos: 1.0000
19; MSE: 0.0860; cos: 1.0000
20; MSE: 0.0860; cos: 1.0000
21; MSE: 0.0859; cos: 1.0000
22; MSE: 0.0859; cos: 0.9995
23; MSE: 0.0859; cos: 1.0000
24; MSE: 0.0860; cos: 0.9995
25; MSE: 0.0861; cos: 1.0000
26; MSE: 0.0861; cos: 1.0010
27; MSE: 0.0864; cos: 1.0000
28; MSE: 0.0869; cos: 0.9995
29; MSE: 0.0861; cos: 1.0000
30; MSE: 0.0787; cos: 1.0000
31; MSE: 0.0089; cos: 0.9995
32; MSE: 0.0146; cos: 1.0000
33; MSE: 0.0262; cos: 1.0000
34; MSE: 0.0395; cos: 1.0000
35; MSE: 0.0539; cos: 0.9995
36; MSE: 0.0101; cos: 1.0000
