00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0010
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0010
06; MSE: 0.0000; cos: 1.0010
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0010
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 0.9995
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 0.9990
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0010
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.1624; cos: 1.0000
21; MSE: 0.1444; cos: 1.0000
22; MSE: 0.1323; cos: 1.0000
23; MSE: 0.1270; cos: 1.0000
24; MSE: 0.1167; cos: 1.0000
25; MSE: 0.1147; cos: 1.0000
26; MSE: 0.1127; cos: 1.0000
27; MSE: 0.1088; cos: 1.0010
28; MSE: 0.1131; cos: 1.0000
29; MSE: 0.1278; cos: 0.9995
30; MSE: 0.1503; cos: 1.0000
31; MSE: 1.0430; cos: 0.9800
32; MSE: 0.4802; cos: 0.9937
33; MSE: 0.6484; cos: 0.9941
34; MSE: 0.7783; cos: 0.9956
35; MSE: 0.8062; cos: 0.9961
36; MSE: 0.0762; cos: 0.9976
