00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 0.9995
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 0.9995
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 0.9995
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 0.9995
21; MSE: 3.1035; cos: 1.0000
22; MSE: 3.3887; cos: 1.0000
23; MSE: 3.4668; cos: 1.0000
24; MSE: 3.9258; cos: 1.0000
25; MSE: 4.1406; cos: 1.0000
26; MSE: 4.5781; cos: 1.0000
27; MSE: 5.2812; cos: 1.0000
28; MSE: 6.0742; cos: 1.0000
29; MSE: 6.6641; cos: 1.0000
30; MSE: 7.7969; cos: 1.0000
31; MSE: 10.1406; cos: 0.9990
32; MSE: 0.0306; cos: 0.9971
