00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 0.9995
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 0.9995
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 0.9995
19; MSE: 2.1055; cos: 1.0000
20; MSE: 2.2852; cos: 1.0000
21; MSE: 2.1562; cos: 0.9995
22; MSE: 2.4473; cos: 1.0000
23; MSE: 2.7715; cos: 0.9995
24; MSE: 3.3770; cos: 1.0000
25; MSE: 3.6035; cos: 1.0000
26; MSE: 4.2227; cos: 1.0000
27; MSE: 5.0391; cos: 1.0010
28; MSE: 6.1094; cos: 1.0000
29; MSE: 6.9531; cos: 1.0000
30; MSE: 8.2812; cos: 0.9995
31; MSE: 10.3203; cos: 0.9995
32; MSE: 0.0202; cos: 0.9980
