00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 6.5526; cos: 0.9999
17; MSE: 7.5568; cos: 0.9999
18; MSE: 10.2955; cos: 0.9998
19; MSE: 13.8398; cos: 0.9998
20; MSE: 19.1333; cos: 0.9997
21; MSE: 26.4358; cos: 0.9996
22; MSE: 36.3235; cos: 0.9994
23; MSE: 53.5989; cos: 0.9976
24; MSE: 0.2135; cos: 0.9449
