00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0010
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 0.9990
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0010
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0010
18; MSE: 0.0000; cos: 1.0010
19; MSE: 0.0039; cos: 1.0000
20; MSE: 0.0043; cos: 0.9995
21; MSE: 0.0048; cos: 1.0000
22; MSE: 0.0056; cos: 1.0000
23; MSE: 0.0068; cos: 1.0010
24; MSE: 0.0083; cos: 1.0000
25; MSE: 0.0104; cos: 1.0000
26; MSE: 0.0128; cos: 1.0010
27; MSE: 0.0159; cos: 1.0000
28; MSE: 0.0189; cos: 1.0000
29; MSE: 0.0238; cos: 1.0000
30; MSE: 0.0287; cos: 1.0000
31; MSE: 0.0347; cos: 0.9995
32; MSE: 0.0010; cos: 1.0000
