00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 2.4280; cos: 1.0000
19; MSE: 2.4007; cos: 1.0000
20; MSE: 2.3406; cos: 1.0000
21; MSE: 2.2907; cos: 1.0000
22; MSE: 2.5092; cos: 1.0000
23; MSE: 2.5941; cos: 1.0000
24; MSE: 3.0345; cos: 1.0000
25; MSE: 3.5515; cos: 1.0000
26; MSE: 4.1785; cos: 1.0000
27; MSE: 5.0962; cos: 1.0000
28; MSE: 6.0534; cos: 1.0000
29; MSE: 6.9979; cos: 1.0000
30; MSE: 8.4941; cos: 0.9999
31; MSE: 10.0425; cos: 0.9999
32; MSE: 0.0214; cos: 0.9977
