00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0010
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 0.9990
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0010
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0010
18; MSE: 0.0000; cos: 1.0010
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 0.9995
21; MSE: 0.7280; cos: 1.0000
22; MSE: 0.8560; cos: 0.9995
23; MSE: 1.0322; cos: 0.9995
24; MSE: 1.2412; cos: 1.0000
25; MSE: 1.5342; cos: 0.9995
26; MSE: 1.8936; cos: 0.9995
27; MSE: 2.3086; cos: 0.9990
28; MSE: 2.7500; cos: 0.9985
29; MSE: 3.3926; cos: 0.9990
30; MSE: 4.1484; cos: 0.9795
31; MSE: 4.8555; cos: 0.9775
32; MSE: 0.1584; cos: 0.9570
