00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 4.9915; cos: 0.9999
17; MSE: 5.8145; cos: 0.9999
18; MSE: 7.2282; cos: 0.9999
19; MSE: 9.1379; cos: 0.9998
20; MSE: 12.7061; cos: 0.9998
21; MSE: 16.2074; cos: 0.9997
22; MSE: 20.2801; cos: 0.9997
23; MSE: 35.7871; cos: 0.9989
24; MSE: 0.1959; cos: 0.9575
