00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0010
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0010
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 0.9995
06; MSE: 0.0000; cos: 0.9990
07; MSE: 0.0000; cos: 1.0010
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0010
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 0.9990
14; MSE: 0.0000; cos: 0.9995
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 0.9995
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0010
20; MSE: 29.5156; cos: 1.0000
21; MSE: 31.9219; cos: 0.9995
22; MSE: 41.8125; cos: 0.9990
23; MSE: inf; cos: 0.9990
24; MSE: 0.3281; cos: 0.9302
