00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 2.3878; cos: 1.0000
15; MSE: 2.4440; cos: 1.0000
16; MSE: 2.6086; cos: 1.0000
17; MSE: 2.8492; cos: 1.0000
18; MSE: 3.6574; cos: 1.0000
19; MSE: 4.7613; cos: 0.9999
20; MSE: 6.5309; cos: 0.9999
21; MSE: 8.1850; cos: 0.9999
22; MSE: 10.3690; cos: 0.9999
23; MSE: 17.7817; cos: 0.9995
24; MSE: 0.0764; cos: 0.9842
