00; MSE: 0.0000; cos: 0.9995
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 0.9990
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0010
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 0.9990
13; MSE: 0.0000; cos: 1.0010
14; MSE: 0.0000; cos: 1.0010
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.2021; cos: 1.0000
17; MSE: 0.2076; cos: 1.0000
18; MSE: 0.2255; cos: 1.0010
19; MSE: 0.2253; cos: 1.0010
20; MSE: 0.2441; cos: 1.0010
21; MSE: 0.3040; cos: 1.0000
22; MSE: 0.4041; cos: 1.0000
23; MSE: 0.5303; cos: 1.0000
24; MSE: 0.6812; cos: 1.0000
25; MSE: 0.8872; cos: 0.9995
26; MSE: 1.2031; cos: 1.0000
27; MSE: 2.3438; cos: 0.9985
28; MSE: 0.9155; cos: 0.9863
