00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 2.6773; cos: 1.0000
15; MSE: 2.7513; cos: 1.0000
16; MSE: 2.8804; cos: 1.0000
17; MSE: 3.5317; cos: 0.9999
18; MSE: 4.6197; cos: 0.9999
19; MSE: 6.0825; cos: 0.9999
20; MSE: 8.8383; cos: 0.9999
21; MSE: 11.5248; cos: 0.9998
22; MSE: 15.4413; cos: 0.9997
23; MSE: 28.2131; cos: 0.9991
24; MSE: 0.1495; cos: 0.9671
