00; MSE: 0.0000; cos: 0.9995
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 0.9990
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0036; cos: 1.0000
07; MSE: 0.0037; cos: 1.0000
08; MSE: 0.0037; cos: 1.0000
09; MSE: 0.0039; cos: 0.9995
10; MSE: 0.0037; cos: 1.0010
11; MSE: 0.0037; cos: 1.0000
12; MSE: 0.0037; cos: 0.9995
13; MSE: 0.0037; cos: 1.0010
14; MSE: 0.0037; cos: 1.0000
15; MSE: 0.0033; cos: 1.0000
16; MSE: 0.0033; cos: 1.0000
17; MSE: 0.0033; cos: 1.0000
18; MSE: 0.0034; cos: 1.0010
19; MSE: 0.0034; cos: 1.0000
20; MSE: 0.0035; cos: 1.0000
21; MSE: 0.0037; cos: 1.0000
22; MSE: 0.0039; cos: 1.0000
23; MSE: 0.0043; cos: 1.0000
24; MSE: 0.0047; cos: 0.9995
25; MSE: 0.0054; cos: 1.0000
26; MSE: 0.0063; cos: 1.0000
27; MSE: 0.0077; cos: 1.0000
28; MSE: 0.0029; cos: 1.0000
