00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 3.0185; cos: 1.0000
19; MSE: 3.1040; cos: 1.0000
20; MSE: 3.1391; cos: 1.0000
21; MSE: 3.2172; cos: 1.0000
22; MSE: 3.7240; cos: 1.0000
23; MSE: 3.9960; cos: 1.0000
24; MSE: 5.2330; cos: 0.9999
25; MSE: 6.4405; cos: 0.9999
26; MSE: 8.3364; cos: 0.9999
27; MSE: 10.7283; cos: 0.9999
28; MSE: 13.0796; cos: 0.9999
29; MSE: 15.3454; cos: 0.9998
30; MSE: 18.0514; cos: 0.9998
31; MSE: 22.1563; cos: 0.9996
32; MSE: 0.0653; cos: 0.9903
