00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 0.0000; cos: 1.0000
19; MSE: 0.0000; cos: 1.0000
20; MSE: 0.0000; cos: 1.0000
21; MSE: 0.1857; cos: 0.9999
22; MSE: 0.1743; cos: 0.9999
23; MSE: 0.1652; cos: 0.9999
24; MSE: 0.1592; cos: 0.9999
25; MSE: 0.1606; cos: 0.9999
26; MSE: 0.1681; cos: 0.9999
27; MSE: 0.1866; cos: 0.9999
28; MSE: 0.2021; cos: 0.9999
29; MSE: 0.2436; cos: 0.9999
30; MSE: 0.2940; cos: 0.9998
31; MSE: 0.7138; cos: 0.9831
32; MSE: 0.8187; cos: 0.9888
33; MSE: 1.0961; cos: 0.9901
34; MSE: 1.1468; cos: 0.9929
35; MSE: 1.4910; cos: 0.9930
36; MSE: 0.2357; cos: 0.9899
