00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 1.0000
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 1.0000
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0000
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 1.0000
15; MSE: 3.7265; cos: 1.0000
16; MSE: 4.0555; cos: 1.0000
17; MSE: 4.6074; cos: 1.0000
18; MSE: 5.3469; cos: 1.0000
19; MSE: 6.8289; cos: 1.0000
20; MSE: 8.4157; cos: 1.0000
21; MSE: 10.1251; cos: 1.0000
22; MSE: 12.8346; cos: 0.9999
23; MSE: 97.3060; cos: 0.9998
24; MSE: 0.6034; cos: 0.8510
