00; MSE: 0.0000; cos: 1.0000
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 1.0000
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 1.0000
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0000
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 0.9995
10; MSE: 0.0000; cos: 1.0010
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 1.0010
13; MSE: 0.0000; cos: 1.0000
14; MSE: 0.0000; cos: 0.9995
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0000; cos: 1.0000
17; MSE: 0.0000; cos: 1.0000
18; MSE: 1.9521; cos: 1.0000
19; MSE: 1.6992; cos: 1.0000
20; MSE: 1.6816; cos: 1.0000
21; MSE: 1.7002; cos: 1.0000
22; MSE: 1.9570; cos: 1.0000
23; MSE: 1.9170; cos: 1.0000
24; MSE: 2.2871; cos: 1.0000
25; MSE: 2.5664; cos: 1.0000
26; MSE: 2.9648; cos: 1.0000
27; MSE: 3.3887; cos: 1.0000
28; MSE: 4.0352; cos: 1.0000
29; MSE: 4.5508; cos: 1.0000
30; MSE: 5.5312; cos: 1.0000
31; MSE: 7.0664; cos: 0.9990
32; MSE: 0.0132; cos: 0.9980
